"908,420,000",-19.726,normal,1524930922316.00,66,1.52493E+12,-0.685
"908,420,000",-19.041,normal,1524930922250.00,33,1.52493E+12,-1.973
"908,420,000",-17.068,normal,1524930922217.00,8516,1.52493E+12,0.091
"908,420,000",-17.159,normal,1524930913701.00,10,1.52493E+12,5.075
"908,420,000",-22.234,normal,1524930913691.00,4221,1.52493E+12,2.159
"908,420,000",-24.393,normal,1524930909470.00,126,1.52493E+12,-6.961
"908,420,000",-17.432,normal,1524930909344.00,1,1.52493E+12,4.983
"908,420,000",-22.415,normal,1524930909343.00,3978,1.52493E+12,1.969
"908,420,000",-24.384,normal,1524930905365.00,182,1.52493E+12,0.335
"908,420,000",-24.719,normal,1524930905183.00,137,1.52493E+12,-2.959
"908,420,000",-21.76,normal,1524930905046.00,11,1.52493E+12,-1.712
"908,420,000",-20.048,normal,1524930905035.00,12090,1.52493E+12,-2.695
"908,420,000",-17.353,normal,1524930892945.00,115,1.52493E+12,6.945
"908,420,000",-24.298,normal,1524930892830.00,126,1.52493E+12,-2.008
"908,420,000",-22.29,normal,1524930892704.00,21322,1.52493E+12,-5.579
"908,420,000",-16.711,normal,1524930871382.00,270,1.52493E+12,5.671
"908,420,000",-22.382,normal,1524930871112.00,7,1.52493E+12,2.069
"908,420,000",-24.451,normal,1524930871105.00,4061,1.52493E+12,-7.268
"908,420,000",-17.183,normal,1524930867044.00,163,1.52493E+12,5.156
"908,420,000",-22.339,normal,1524930866881.00,130,1.52493E+12,2.01
"908,420,000",-24.349,normal,1524930866751.00,3763,1.52493E+12,0.05
"908,420,000",-24.399,normal,1524930862988.00,322,1.52493E+12,0.532
"908,420,000",-24.931,normal,1524930862666.00,197,1.52493E+12,-2.687
"908,420,000",-22.244,normal,1524930862469.00,127262,1.52493E+12,-5.596
"908,420,000",-16.648,normal,1524930735207.00,102,1.52493E+12,7.432
"908,420,000",-24.08,normal,1524930735105.00,19,1.52493E+12,-1.564
"908,420,000",-22.516,normal,1524930735086.00,4025,1.52493E+12,-2.109
"908,420,000",-20.407,normal,1524930731061.00,199,1.52493E+12,1.711
"908,420,000",-22.118,normal,1524930730862.00,3450,1.52493E+12,-7.316
"908,420,000",-14.802,normal,1524930727412.00,156,1.52493E+12,0.421
"908,420,000",-15.223,normal,1524930727256.00,1,1.52493E+12,3.621
"908,420,000",-18.844,normal,1524930727255.00,147,1.52493E+12,-3.653
"908,420,000",-15.191,normal,1524930727108.00,537,1.52493E+12,6.815
"908,420,000",-22.006,normal,1524930726571.00,113,1.52493E+12,-3.749
"908,420,000",-18.257,normal,1524930726458.00,3381,1.52493E+12,5.972
"908,420,000",-24.229,normal,1524930723077.00,240,1.52493E+12,-3.902
"908,420,000",-20.327,normal,1524930722837.00,88,1.52493E+12,-6.984
"908,420,000",-13.343,normal,1524930722749.00,3,1.52493E+12,2.303
"908,420,000",-15.646,normal,1524930722746.00,39983,1.52493E+12,2.637
"908,420,000",-18.283,normal,1524930682763.00,30,1.52493E+12,1.649
"908,420,000",-19.932,normal,1524930682733.00,281,1.52493E+12,-4.931
"908,420,000",-15.001,normal,1524930682452.00,7,1.52493E+12,-0.388
"908,420,000",-14.613,normal,1524930682445.00,4267,1.52493E+12,5.055
"908,420,000",-19.668,normal,1524930678178.00,14,1.52493E+12,-6.361
"908,420,000",-13.307,normal,1524930678164.00,5,1.52493E+12,1.988
"908,420,000",-15.295,normal,1524930678159.00,55606,1.52493E+12,2.374
"908,420,000",-17.669,normal,1524930622553.00,134,1.52493E+12,4.121
"908,420,000",-21.79,normal,1524930622419.00,4009,1.52493E+12,1.708
"908,420,000",-23.498,normal,1524930618410.00,35,1.52493E+12,-1.38
"908,420,000",-22.118,normal,1524930618375.00,287,1.52493E+12,-4.342
"908,420,000",-17.776,normal,1524930618088.00,4298,1.52493E+12,0.536
"908,420,000",-18.312,normal,1524930613790.00,10,1.52493E+12,4.069
"908,420,000",-22.381,normal,1524930613780.00,12884,1.52493E+12,-1.397
"908,420,000",-20.984,normal,1524930600896.00,113,1.52493E+12,-7.546
"908,420,000",-13.438,normal,1524930600783.00,10,1.52493E+12,10.594
"908,420,000",-24.032,normal,1524930600773.00,53998,1.52493E+12,-6.579
"908,420,000",-17.453,normal,1524930546775.00,24,1.52493E+12,6.314
"908,420,000",-23.767,normal,1524930546751.00,4156,1.52493E+12,0.034
"908,420,000",-23.801,normal,1524930542595.00,26,1.52493E+12,-5.716
"908,420,000",-18.085,normal,1524930542569.00,285,1.52493E+12,5.469
"908,420,000",-23.554,normal,1524930542284.00,4283,1.52493E+12,-2.237
"908,420,000",-21.317,normal,1524930538001.00,32,1.52493E+12,0.53
"908,420,000",-21.847,normal,1524930537969.00,4359,1.52493E+12,-4.651
"908,420,000",-17.196,normal,1524930533610.00,22,1.52493E+12,5.726
"908,420,000",-22.922,normal,1524930533588.00,4027,1.52493E+12,1.815
"908,420,000",-24.737,normal,1524930529561.00,176,1.52493E+12,-6.396
"908,420,000",-18.341,normal,1524930529385.00,129,1.52493E+12,3.74
"908,420,000",-22.081,normal,1524930529256.00,4178,1.52493E+12,-0.102
"908,420,000",-21.979,normal,1524930525078.00,103,1.52493E+12,-0.459
"908,420,000",-21.52,normal,1524930524975.00,41958,1.52493E+12,0.604
"908,420,000",-22.124,normal,1524930483017.00,15,1.52493E+12,-7.427
"908,420,000",-14.697,normal,1524930483002.00,113,1.52493E+12,1.542
"908,420,000",-16.239,normal,1524930482889.00,4142,1.52493E+12,0.023
"908,420,000",-16.262,normal,1524930478747.00,233,1.52493E+12,-0.832
"908,420,000",-15.43,normal,1524930478514.00,2,1.52493E+12,4.736
"908,420,000",-20.166,normal,1524930478512.00,17545,1.52493E+12,-3.055
"908,420,000",-17.111,normal,1524930460967.00,32,1.52493E+12,7.504
"908,420,000",-24.615,normal,1524930460935.00,4110,1.52493E+12,-4.687
"908,420,000",-19.928,normal,1524930456825.00,9,1.52493E+12,4.902
"908,420,000",-24.83,normal,1524930456816.00,303,1.52493E+12,-6.815
"908,420,000",-18.015,normal,1524930456513.00,4084,1.52493E+12,4.095
"908,420,000",-22.11,normal,1524930452429.00,219,1.52493E+12,-3.817
